split,formula,reaction,endpoint,n_atoms,dft_energy_eV,mace_energy_eV,endpoint_energy_error_eV
train,C4H5NO2,rxn7918,transition_state,12,-9805.065270169043,-9813.449672865010,-8.384402695967
train,C4H5NO2,rxn7918,product,12,-9807.194094662511,-9816.755595784694,-9.561501122183
train,C4H5NO2,rxn8684,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8684,transition_state,12,-9807.081787890413,-9814.489106927593,-7.407319037180
train,C4H5NO2,rxn8684,product,12,-9807.744913813391,-9816.195242559528,-8.450328746138
train,C4H5NO2,rxn8685,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8685,transition_state,12,-9806.700331911499,-9815.148736785841,-8.448404874342
train,C4H5NO2,rxn8685,product,12,-9807.306473504130,-9815.371978938992,-8.065505434863
train,C4H5NO2,rxn8686,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8686,transition_state,12,-9803.712635046564,-9813.806091671249,-10.093456624685
train,C4H5NO2,rxn8686,product,12,-9809.368831195068,-9818.949404636132,-9.580573441064
train,C4H5NO2,rxn8687,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8687,transition_state,12,-9805.158031840672,-9814.317251232036,-9.159219391364
train,C4H5NO2,rxn8687,product,12,-9807.993936838406,-9817.384478436095,-9.390541597690
train,C4H5NO2,rxn8688,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8688,transition_state,12,-9805.893686697342,-9815.582323135190,-9.688636437848
train,C4H5NO2,rxn8688,product,12,-9806.127789688297,-9814.836438629674,-8.708648941378
train,C4H5NO2,rxn8689,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8689,transition_state,12,-9806.487433739559,-9814.943532846906,-8.456099107347
train,C4H5NO2,rxn8689,product,12,-9808.845698555517,-9818.059070212508,-9.213371656992
train,C4H5NO2,rxn8690,reactant,12,-9809.037661933668,-9818.627809944865,-9.590148011197
train,C4H5NO2,rxn8690,transition_state,12,-9804.599584494548,-9814.470028826714,-9.870444332166
train,C4H5NO2,rxn8690,product,12,-9809.060007045133,-9818.652564893318,-9.592557848186
train,C4H5NO2,rxn8691,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8691,transition_state,12,-9805.610615685759,-9814.176385528835,-8.565769843077
train,C4H5NO2,rxn8691,product,12,-9806.888102921856,-9815.794175746327,-8.906072824471
train,C4H5NO2,rxn8692,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8692,transition_state,12,-9805.266900417222,-9813.955738054536,-8.688837637314
train,C4H5NO2,rxn8692,product,12,-9805.943350708378,-9815.529591726097,-9.586241017720
train,C4H5NO2,rxn8693,reactant,12,-9809.037661933668,-9818.627809944865,-9.590148011197
train,C4H5NO2,rxn8693,transition_state,12,-9807.724518291961,-9815.978715259374,-8.254196967413
train,C4H5NO2,rxn8693,product,12,-9808.920850725708,-9818.127486507528,-9.206635781820
train,C4H5NO2,rxn8694,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8694,transition_state,12,-9806.400202167137,-9813.470355536943,-7.070153369807
train,C4H5NO2,rxn8694,product,12,-9809.077855728152,-9817.002598434945,-7.924742706793
train,C4H5NO2,rxn8695,reactant,12,-9809.037661936662,-9818.627809945547,-9.590148008885
train,C4H5NO2,rxn8695,transition_state,12,-9806.410052080239,-9815.205021798849,-8.794969718610
train,C4H5NO2,rxn8695,product,12,-9807.972288757695,-9815.768426067198,-7.796137309502
train,C4H5NO2,rxn9517,reactant,12,-9809.135699701152,-9818.219166376906,-9.083466675755
train,C4H5NO2,rxn9517,transition_state,12,-9805.769792416866,-9814.513560374176,-8.743767957310
train,C4H5NO2,rxn9517,product,12,-9807.861122085145,-9817.181562469235,-9.320440384090
train,C4H5NO2,rxn9518,reactant,12,-9809.135699701152,-9818.219166376906,-9.083466675755
train,C4H5NO2,rxn9518,transition_state,12,-9804.357216628145,-9813.941032163979,-9.583815535834
train,C4H5NO2,rxn9518,product,12,-9807.214734127892,-9816.271799994247,-9.057065866355
train,C4H5NO2,rxn9519,reactant,12,-9809.135699701152,-9818.219166376906,-9.083466675755
train,C4H5NO2,rxn9519,transition_state,12,-9806.500013062629,-9815.515101526165,-9.015088463537
train,C4H5NO2,rxn9519,product,12,-9808.946498023739,-9818.422224546192,-9.475726522453
train,C4H5NO2,rxn9546,reactant,12,-9809.876545902427,-9819.169961239177,-9.293415336750
train,C4H5NO2,rxn9546,transition_state,12,-9805.641705810693,-9815.813907525522,-10.172201714829
train,C4H5NO2,rxn9546,product,12,-9807.649656601276,-9816.133768676085,-8.484112074810
train,C4H5NO2,rxn9547,reactant,12,-9809.876545902427,-9819.169961239177,-9.293415336750
train,C4H5NO2,rxn9547,transition_state,12,-9802.825269353789,-9812.206191172885,-9.380921819096
train,C4H5NO2,rxn9547,product,12,-9806.118187223838,-9813.927742821927,-7.809555598089
train,C4H5NO2,rxn9548,reactant,12,-9809.876545902427,-9819.169961239177,-9.293415336750
train,C4H5NO2,rxn9548,transition_state,12,-9803.265032800176,-9812.306031439175,-9.040998638999
train,C4H5NO2,rxn9548,product,12,-9804.571791802433,-9813.093518050135,-8.521726247702
train,C4H5NO2,rxn9588,reactant,12,-9808.756503950550,-9818.280534738000,-9.524030787450
train,C4H5NO2,rxn9588,transition_state,12,-9805.081471625013,-9812.712644495965,-7.631172870952
train,C4H5NO2,rxn9588,product,12,-9805.979936489815,-9815.580576065124,-9.600639575308
train,C4H5NO2,rxn9767,reactant,12,-9810.896567865213,-9820.289895933049,-9.393328067836
train,C4H5NO2,rxn9767,transition_state,12,-9807.693836819704,-9816.611471939981,-8.917635120277
train,C4H5NO2,rxn9767,product,12,-9809.082430456572,-9816.908920260435,-7.826489803863
train,C4H5NO2,rxn9803,reactant,12,-9810.368763940822,-9819.850693002702,-9.481929061880
train,C4H5NO2,rxn9803,transition_state,12,-9803.878870294087,-9811.659392861808,-7.780522567720
train,C4H5NO2,rxn9803,product,12,-9806.561380311088,-9813.775117300514,-7.213736989426
train,C4H5NO2,rxn9811,reactant,12,-9808.788259014111,-9818.073238265864,-9.284979251754
train,C4H5NO2,rxn9811,transition_state,12,-9803.647193212673,-9812.276858620964,-8.629665408291
train,C4H5NO2,rxn9811,product,12,-9804.088315331403,-9813.931178163330,-9.842862831927
train,C4H5NO2,rxn9833,reactant,12,-9809.430900908721,-9819.284526831223,-9.853625922502
train,C4H5NO2,rxn9833,transition_state,12,-9804.993134508319,-9814.919728831544,-9.926594323226
train,C4H5NO2,rxn9833,product,12,-9807.570948748500,-9817.574150124803,-10.003201376303
train,C4H5NO2,rxn9916,reactant,12,-9809.735365225299,-9819.107403889744,-9.372038664445
train,C4H5NO2,rxn9916,transition_state,12,-9806.184996555294,-9815.437191095221,-9.252194539928
train,C4H5NO2,rxn9916,product,12,-9807.833109445464,-9817.181462517630,-9.348353072166
train,C4H5NO2,rxn9917,reactant,12,-9809.735365225299,-9819.107403889744,-9.372038664445
train,C4H5NO2,rxn9917,transition_state,12,-9805.877692166494,-9815.164997109294,-9.287304942800
train,C4H5NO2,rxn9917,product,12,-9808.015811398775,-9817.469412696026,-9.453601297251
train,C4H6,rxn3405,reactant,10,-4242.957872214351,-4247.183823816467,-4.225951602117
train,C4H6,rxn3405,transition_state,10,-4238.878869314442,-4243.518418383834,-4.639549069391
train,C4H6,rxn3405,product,10,-4242.807857924950,-4247.030592323201,-4.222734398250
train,C4H6,rxn3406,reactant,10,-4242.957872212772,-4247.183823815528,-4.225951602756
train,C4H6,rxn3406,transition_state,10,-4240.255494378958,-4244.348317274496,-4.092822895538
train,C4H6,rxn3406,product,10,-4240.783936176306,-4244.723584389661,-3.939648213355
train,C4H6,rxn4336,reactant,10,-4242.669597935710,-4246.946074202595,-4.276476266885
train,C4H6,rxn4336,transition_state,10,-4238.913989545567,-4243.837061236363,-4.923071690796
train,C4H6,rxn4336,product,10,-4240.189972952661,-4244.673288546845,-4.483315594184
train,C4H6,rxn4337,reactant,10,-4242.669597935710,-4246.946074202595,-4.276476266885
train,C4H6,rxn4337,transition_state,10,-4238.917391898715,-4243.855824430659,-4.938432531943
train,C4H6,rxn4337,product,10,-4242.807461231242,-4247.030868358541,-4.223407127299
train,C4H6,rxn4338,reactant,10,-4242.669597935710,-4246.946074202595,-4.276476266885
train,C4H6,rxn4338,transition_state,10,-4238.009047426086,-4243.558954086136,-5.549906660050
train,C4H6,rxn4338,product,10,-4242.680283109491,-4246.416758069468,-3.736474959977
train,C4H6N2,rxn0211,reactant,12,-7221.871456004255,-7228.771632263608,-6.900176259353
train,C4H6N2,rxn0211,transition_state,12,-7218.550213364146,-7225.358033746588,-6.807820382443
train,C4H6N2,rxn0211,product,12,-7219.395653641342,-7225.962459767722,-6.566806126380
train,C4H6N2,rxn0212,reactant,12,-7221.871456007576,-7228.771632261627,-6.900176254051
train,C4H6N2,rxn0212,transition_state,12,-7216.839550890250,-7223.569519363221,-6.729968472971
train,C4H6N2,rxn0212,product,12,-7220.177280323020,-7227.060103958693,-6.882823635673
train,C4H6N2,rxn0213,reactant,12,-7221.871456007576,-7228.771632261627,-6.900176254051
train,C4H6N2,rxn0213,transition_state,12,-7215.442549957947,-7223.203294854447,-7.760744896500
train,C4H6N2,rxn0213,product,12,-7217.678539401862,-7225.657267121225,-7.978727719364
train,C4H6N2,rxn0214,reactant,12,-7221.871456007576,-7228.771632261627,-6.900176254051
train,C4H6N2,rxn0214,transition_state,12,-7219.847073591527,-7226.252359058473,-6.405285466946
train,C4H6N2,rxn0214,product,12,-7221.018506874695,-7227.637508286288,-6.619001411593
train,C4H6N2,rxn0215,reactant,12,-7221.871456007576,-7228.771632261627,-6.900176254051
train,C4H6N2,rxn0215,transition_state,12,-7217.856338108829,-7223.745004263140,-5.888666154311
train,C4H6N2,rxn0215,product,12,-7218.484366105284,-7224.868779299592,-6.384413194309
train,C4H6N2,rxn0216,reactant,12,-7221.871456007576,-7228.771632261627,-6.900176254051
train,C4H6N2,rxn0216,transition_state,12,-7219.186409150392,-7225.857503018246,-6.671093867853
train,C4H6N2,rxn0216,product,12,-7220.976372795568,-7227.805895468003,-6.829522672435
train,C4H6N2,rxn0217,reactant,12,-7221.871456007576,-7228.771632261624,-6.900176254048
train,C4H6N2,rxn0217,transition_state,12,-7218.158759351795,-7225.193033692212,-7.034274340417
train,C4H6N2,rxn0217,product,12,-7218.627375452777,-7225.804545866486,-7.177170413709
train,C4H6N2,rxn0478,reactant,12,-7222.133772144549,-7229.297596460044,-7.163824315495
train,C4H6N2,rxn0478,transition_state,12,-7216.957942990620,-7224.562988059687,-7.605045069067
train,C4H6N2,rxn0478,product,12,-7220.411709634223,-7227.397753645224,-6.986044011001
train,C4H6N2,rxn0479,reactant,12,-7222.133772144549,-7229.297596460044,-7.163824315495
train,C4H6N2,rxn0479,transition_state,12,-7217.895758457598,-7224.487424574359,-6.591666116760
train,C4H6N2,rxn0479,product,12,-7220.815408677549,-7228.009757912831,-7.194349235282
train,C4H6N2,rxn0480,reactant,12,-7222.133772147949,-7229.297596456382,-7.163824308433
train,C4H6N2,rxn0480,transition_state,12,-7218.341191650609,-7225.005980256567,-6.664788605958
train,C4H6N2,rxn0480,product,12,-7218.813055026726,-7226.321941749344,-7.508886722618
train,C4H6N2,rxn0481,reactant,12,-7222.133772147949,-7229.297596456382,-7.163824308433
train,C4H6N2,rxn0481,transition_state,12,-7217.317116529996,-7225.380035058663,-8.062918528667
train,C4H6N2,rxn0481,product,12,-7219.395103524588,-7225.960947842626,-6.565844318037
train,C4H6N2,rxn0482,reactant,12,-7222.133772144549,-7229.297596460044,-7.163824315495
train,C4H6N2,rxn0482,transition_state,12,-7219.683199630609,-7225.641499937567,-5.958300306957
train,C4H6N2,rxn0482,product,12,-7221.337115761483,-7228.581531261949,-7.244415500466
train,C4H6N2,rxn0483,reactant,12,-7222.133772144549,-7229.297596460044,-7.163824315495
train,C4H6N2,rxn0483,transition_state,12,-7217.945735064657,-7225.323989315795,-7.378254251138
train,C4H6N2,rxn0483,product,12,-7219.032524089005,-7225.501525864741,-6.469001775736
train,C4H6N2,rxn0484,reactant,12,-7222.133772144549,-7229.297596460044,-7.163824315495
train,C4H6N2,rxn0484,transition_state,12,-7216.467778135900,-7222.489820385464,-6.022042249564
train,C4H6N2,rxn0484,product,12,-7220.632105339628,-7227.765866252342,-7.133760912714
train,C4H6N2,rxn0485,reactant,12,-7222.133772147949,-7229.297596456382,-7.163824308433
train,C4H6N2,rxn0485,transition_state,12,-7217.773804103582,-7225.199698198187,-7.425894094606
train,C4H6N2,rxn0485,product,12,-7220.528626946017,-7226.340913326199,-5.812286380183
train,C4H6N2,rxn0850,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0850,transition_state,12,-7221.112320742511,-7227.665629795661,-6.553309053150
train,C4H6N2,rxn0850,product,12,-7222.984752088148,-7230.130500205792,-7.145748117644
train,C4H6N2,rxn0851,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0851,transition_state,12,-7219.340384169330,-7226.626917369832,-7.286533200502
train,C4H6N2,rxn0851,product,12,-7220.040636779633,-7228.065673429774,-8.025036650140
train,C4H6N2,rxn0852,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0852,transition_state,12,-7219.042833229323,-7226.537897921813,-7.495064692490
train,C4H6N2,rxn0852,product,12,-7220.135880049149,-7227.397404524755,-7.261524475606
train,C4H6N2,rxn0853,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0853,transition_state,12,-7219.872949087536,-7226.007812361508,-6.134863273972
train,C4H6N2,rxn0853,product,12,-7220.242682275059,-7226.445032092628,-6.202349817569
train,C4H6N2,rxn0854,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0854,transition_state,12,-7220.370914649580,-7226.582983366882,-6.212068717302
train,C4H6N2,rxn0854,product,12,-7221.004563034986,-7227.085216479958,-6.080653444972
train,C4H6N2,rxn0855,reactant,12,-7223.114069276927,-7230.437863585090,-7.323794308163
train,C4H6N2,rxn0855,transition_state,12,-7218.831730773617,-7225.328803771101,-6.497072997484
train,C4H6N2,rxn0855,product,12,-7222.845428706539,-7230.033576177919,-7.188147471380
train,C4H6N2,rxn0856,reactant,12,-7223.114069276927,-7230.437863585090,-7.323794308163
train,C4H6N2,rxn0856,transition_state,12,-7219.532839562182,-7227.276462186371,-7.743622624189
train,C4H6N2,rxn0856,product,12,-7220.890578939637,-7227.239031643118,-6.348452703482
train,C4H6N2,rxn0857,reactant,12,-7223.114069276927,-7230.437863585090,-7.323794308163
train,C4H6N2,rxn0857,transition_state,12,-7217.259044042825,-7224.553659380602,-7.294615337777
train,C4H6N2,rxn0857,product,12,-7218.666813526227,-7225.804996913586,-7.138183387359
train,C4H6N2,rxn0858,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0858,transition_state,12,-7219.326765742993,-7225.782337996100,-6.455572253107
train,C4H6N2,rxn0858,product,12,-7222.870695292573,-7230.151510895138,-7.280815602565
train,C4H6N2,rxn0859,reactant,12,-7223.114069276927,-7230.437863585090,-7.323794308163
train,C4H6N2,rxn0859,transition_state,12,-7219.387746882321,-7226.642588250186,-7.254841367865
train,C4H6N2,rxn0859,product,12,-7219.718491591568,-7227.490979493976,-7.772487902408
train,C4H6N2,rxn0860,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0860,transition_state,12,-7217.006425031566,-7222.714890281442,-5.708465249876
train,C4H6N2,rxn0860,product,12,-7219.432226580228,-7225.275105500816,-5.842878920587
train,C4H6N2,rxn0861,reactant,12,-7223.114069276927,-7230.437863585090,-7.323794308163
train,C4H6N2,rxn0861,transition_state,12,-7218.364384528426,-7225.236569828299,-6.872185299873
train,C4H6N2,rxn0861,product,12,-7218.481311896760,-7225.374339355898,-6.893027459138
train,C4H6N2,rxn0862,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0862,transition_state,12,-7215.662571054350,-7223.561065749772,-7.898494695422
train,C4H6N2,rxn0862,product,12,-7220.873967158632,-7228.119765162171,-7.245798003539
train,C4H6N2,rxn0863,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0863,transition_state,12,-7220.898232174583,-7227.191551520424,-6.293319345841
train,C4H6N2,rxn0863,product,12,-7222.433788163552,-7229.570873145236,-7.137084981684
train,C4H6N2,rxn0864,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0864,transition_state,12,-7219.951973937258,-7226.484091230771,-6.532117293513
train,C4H6N2,rxn0864,product,12,-7220.750232449289,-7227.531501955686,-6.781269506397
train,C4H6N2,rxn0865,reactant,12,-7223.114069276927,-7230.437863585088,-7.323794308161
train,C4H6N2,rxn0865,transition_state,12,-7218.516459122693,-7226.019744380705,-7.503285258012
train,C4H6N2,rxn0865,product,12,-7221.424352739422,-7228.812553622691,-7.388200883269
train,C4H6N2,rxn0866,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0866,transition_state,12,-7218.889909900769,-7225.948209558997,-7.058299658229
train,C4H6N2,rxn0866,product,12,-7219.101255509175,-7226.593472527305,-7.492217018130
train,C4H6N2,rxn0867,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0867,transition_state,12,-7220.723878141052,-7227.809833935277,-7.085955794225
train,C4H6N2,rxn0867,product,12,-7221.423407884968,-7229.048995098481,-7.625587213513
train,C4H6N2,rxn0868,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0868,transition_state,12,-7219.771817825876,-7226.257086843761,-6.485269017886
train,C4H6N2,rxn0868,product,12,-7220.101144032863,-7226.939000985748,-6.837856952885
train,C4H6N2,rxn0869,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0869,transition_state,12,-7218.148454655395,-7226.589212699880,-8.440758044485
train,C4H6N2,rxn0869,product,12,-7221.015288825216,-7228.307615430638,-7.292326605422
train,C4H6N2,rxn0870,reactant,12,-7223.114069273035,-7230.437863586814,-7.323794313779
train,C4H6N2,rxn0870,transition_state,12,-7218.932045997973,-7226.041207991665,-7.109161993692
train,C4H6N2,rxn0870,product,12,-7219.496140380153,-7226.479564253646,-6.983423873493
train,C4H6N2,rxn1008,reactant,12,-7223.629481699534,-7230.692770984294,-7.063289284760
train,C4H6N2,rxn1008,transition_state,12,-7220.802335757160,-7226.719884303256,-5.917548546096
train,C4H6N2,rxn1008,product,12,-7221.361434207398,-7227.287290822304,-5.925856614906
